anchor,positif,negatif,kelas
80403443/80403443@N00_identity_1@33750425_0/09.jpg,80403443/80403443@N00_identity_3@2817922993_1/09.jpg,71918216/71918216@N00_identity_6@2599282310_1/09.jpg,"[706, 706, 610]"
7997397/7997397@N08_identity_1@8234919941_0/09.jpg,7997397/7997397@N08_identity_1@2707298857_0/09.jpg,74364226/74364226@N00_identity_3@4200745161_0/09.jpg,"[694, 694, 628]"
37996646802/37996646802@N01_identity_1@3426311942_0/09.jpg,37996646802/37996646802@N01_identity_1@6063847399_0/09.jpg,95333849/95333849@N00_identity_0@4820345168_1/09.jpg,"[469, 469, 922]"
67011297/67011297@N07_identity_2@8102304587_0/09.jpg,67011297/67011297@N07_identity_2@8186959548_1/09.jpg,81934545/81934545@N00_identity_11@3922801136_1/09.jpg,"[559, 559, 734]"
28196170/28196170@N02_identity_0@6118264349_0/09.jpg,28196170/28196170@N02_identity_0@5664805393_0/09.jpg,27787200/27787200@N00_identity_0@1021016382_0/09.jpg,"[388, 388, 379]"
84905000/84905000@N00_identity_1@871407142_0/09.jpg,84905000/84905000@N00_identity_1@5252840299_0/09.jpg,21189348/21189348@N07_identity_2@4294586928_1/09.jpg,"[783, 783, 212]"
31121311/31121311@N06_identity_0@8672932202_0/09.jpg,31121311/31121311@N06_identity_0@9437544246_1/09.jpg,91152604/91152604@N03_identity_11@8290766914_0/09.jpg,"[440, 440, 867]"
87652690/87652690@N00_identity_3@2344328015_0/09.jpg,87652690/87652690@N00_identity_3@8441432627_0/09.jpg,61625634/61625634@N00_identity_2@2938150946_2/09.jpg,"[822, 822, 491]"
81295529/81295529@N00_identity_5@4572346607_0/09.jpg,81295529/81295529@N00_identity_5@8143289991_0/09.jpg,96552496/96552496@N00_identity_5@787513904_0/09.jpg,"[720, 720, 944]"
31121311/31121311@N06_identity_0@6903175207_0/09.jpg,31121311/31121311@N06_identity_0@7448884340_0/09.jpg,77854799/77854799@N06_identity_0@13817281193_0/09.jpg,"[440, 440, 667]"
10289904/10289904@N00_identity_9@6980773179_3/09.jpg,10289904/10289904@N00_identity_7@9386915378_0/09.jpg,10700761/10700761@N08_identity_1@2638605175_2/09.jpg,"[9, 9, 26]"
29427020/29427020@N00_identity_12@954062534_0/09.jpg,29427020/29427020@N00_identity_38@5533957586_1/09.jpg,82365211/82365211@N00_identity_6@2685326663_0/09.jpg,"[405, 405, 739]"
79719715/79719715@N08_identity_12@10266221335_0/09.jpg,79719715/79719715@N08_identity_12@10266114524_2/09.jpg,96112667/96112667@N00_identity_4@2847933418_1/09.jpg,"[690, 690, 933]"
81295529/81295529@N00_identity_8@11912414263_0/09.jpg,81295529/81295529@N00_identity_3@9706891216_1/09.jpg,31291728/31291728@N05_identity_40@6610583463_0/09.jpg,"[720, 720, 443]"
81295529/81295529@N00_identity_5@4677193640_1/09.jpg,81295529/81295529@N00_identity_3@3242129554_0/09.jpg,27588151/27588151@N03_identity_5@7854986364_9/09.jpg,"[720, 720, 373]"
24133132/24133132@N04_identity_1@2975946572_0/09.jpg,24133132/24133132@N04_identity_1@2724844065_0/09.jpg,91261431/91261431@N00_identity_0@1863307207_0/09.jpg,"[287, 287, 869]"
87652690/87652690@N00_identity_3@11674132464_0/09.jpg,87652690/87652690@N00_identity_3@11676022453_0/09.jpg,95704119/95704119@N08_identity_177@10850304645_0/09.jpg,"[822, 822, 927]"
28196170/28196170@N02_identity_1@4881691637_0/09.jpg,28196170/28196170@N02_identity_0@4882665964_0/09.jpg,96397688/96397688@N02_identity_1@10381402095_2/09.jpg,"[388, 388, 941]"
68117180/68117180@N00_identity_3@4305079501_1/09.jpg,68117180/68117180@N00_identity_3@540323791_0/09.jpg,66908011/66908011@N00_identity_3@4519437783_1/09.jpg,"[574, 574, 558]"
96552496/96552496@N00_identity_1@788301006_0/09.jpg,96552496/96552496@N00_identity_1@804865424_0/09.jpg,116364072/116364072@N02_identity_5@12386589943_0/09.jpg,"[944, 944, 53]"
20522147/20522147@N00_identity_1@3547576933_0/09.jpg,20522147/20522147@N00_identity_1@3547543819_0/09.jpg,61942787/61942787@N07_identity_1@8092874195_0/09.jpg,"[198, 198, 496]"
19777176/19777176@N00_identity_0@2497674303_0/09.jpg,19777176/19777176@N00_identity_0@2498862494_0/09.jpg,14103785/14103785@N00_identity_1@3422082741_1/09.jpg,"[190, 190, 108]"
72675636/72675636@N00_identity_1@3737996151_1/09.jpg,72675636/72675636@N00_identity_1@112592941_0/09.jpg,68169092/68169092@N06_identity_14@7070258185_1/09.jpg,"[615, 615, 576]"
79704473/79704473@N00_identity_0@9325637094_0/09.jpg,79704473/79704473@N00_identity_0@6942919462_0/09.jpg,86861190/86861190@N00_identity_2@2939599943_1/09.jpg,"[689, 689, 812]"
12999139/12999139@N00_identity_0@3689716278_1/09.jpg,12999139/12999139@N00_identity_0@5366419205_0/09.jpg,68605578/68605578@N00_identity_1@2707579399_0/09.jpg,"[88, 88, 581]"
87652690/87652690@N00_identity_3@5242681044_0/09.jpg,87652690/87652690@N00_identity_3@3415294089_1/09.jpg,9189323/9189323@N08_identity_21@2950324424_0/09.jpg,"[822, 822, 880]"
81295529/81295529@N00_identity_3@11912469023_0/09.jpg,81295529/81295529@N00_identity_5@6676414169_0/09.jpg,12774122/12774122@N04_identity_0@2942412413_0/09.jpg,"[720, 720, 83]"
28196170/28196170@N02_identity_1@5664841395_0/09.jpg,28196170/28196170@N02_identity_0@5054086821_0/09.jpg,37996646802/37996646802@N01_identity_1@5961934851_0/09.jpg,"[388, 388, 469]"
21430483/21430483@N03_identity_0@2610222914_0/09.jpg,21430483/21430483@N03_identity_0@2609419619_1/09.jpg,98074132/98074132@N00_identity_19@307298977_0/09.jpg,"[218, 218, 964]"
21268535/21268535@N00_identity_2@363052031_0/09.jpg,21268535/21268535@N00_identity_2@2045316929_1/09.jpg,31513185/31513185@N03_identity_0@6095709472_0/09.jpg,"[214, 214, 448]"
77354630/77354630@N08_identity_8@10733540654_0/09.jpg,77354630/77354630@N08_identity_8@10743888594_0/09.jpg,18088426/18088426@N00_identity_0@6195600041_0/09.jpg,"[659, 659, 173]"
11905293/11905293@N06_identity_0@3926370842_0/09.jpg,11905293/11905293@N06_identity_0@2612962917_0/09.jpg,68901280/68901280@N00_identity_3@5252488595_4/09.jpg,"[63, 63, 582]"
87652690/87652690@N00_identity_3@13863070843_0/09.jpg,87652690/87652690@N00_identity_3@13885210874_0/09.jpg,81295529/81295529@N00_identity_8@8307554315_1/09.jpg,"[822, 822, 720]"
72675636/72675636@N00_identity_1@3397076376_2/09.jpg,72675636/72675636@N00_identity_1@112592941_0/09.jpg,60889292/60889292@N00_identity_45@5235862160_1/09.jpg,"[615, 615, 475]"
21444820/21444820@N02_identity_3@7695700214_1/09.jpg,21444820/21444820@N02_identity_3@3186388565_0/09.jpg,73027420/73027420@N00_identity_2@9376125144_1/09.jpg,"[219, 219, 619]"
21444820/21444820@N02_identity_3@2642234133_0/09.jpg,21444820/21444820@N02_identity_3@2272070858_0/09.jpg,91261431/91261431@N00_identity_0@2135146731_3/09.jpg,"[219, 219, 869]"
24133132/24133132@N04_identity_1@3319151401_0/09.jpg,24133132/24133132@N04_identity_1@2517973129_0/09.jpg,27590002/27590002@N04_identity_1@4347339101_0/09.jpg,"[287, 287, 374]"
87652690/87652690@N00_identity_3@13862796944_0/09.jpg,87652690/87652690@N00_identity_3@9268730788_0/09.jpg,82895272/82895272@N00_identity_1@528348635_0/09.jpg,"[822, 822, 749]"
68117180/68117180@N00_identity_3@4302245959_0/09.jpg,68117180/68117180@N00_identity_3@12132274814_0/09.jpg,83733325/83733325@N00_identity_2@5931551888_1/09.jpg,"[574, 574, 769]"
87652690/87652690@N00_identity_3@11666291344_1/09.jpg,87652690/87652690@N00_identity_3@142466817_0/09.jpg,25187865/25187865@N04_identity_6@6163833986_3/09.jpg,"[822, 822, 318]"
72675636/72675636@N00_identity_1@3737996151_1/09.jpg,72675636/72675636@N00_identity_1@154934434_0/09.jpg,68117180/68117180@N00_identity_3@5209465243_0/09.jpg,"[615, 615, 574]"
24133132/24133132@N04_identity_1@2520807361_0/09.jpg,24133132/24133132@N04_identity_1@2298705459_0/09.jpg,68162696/68162696@N00_identity_2@12555519025_0/09.jpg,"[287, 287, 575]"
87652690/87652690@N00_identity_3@13858381464_0/09.jpg,87652690/87652690@N00_identity_3@6690228553_0/09.jpg,24599800/24599800@N07_identity_2@2329222138_0/09.jpg,"[822, 822, 303]"
24133132/24133132@N04_identity_1@2299759378_0/09.jpg,24133132/24133132@N04_identity_1@3822253529_0/09.jpg,68295962/68295962@N00_identity_1@2997874421_0/09.jpg,"[287, 287, 579]"
28196170/28196170@N02_identity_1@6231814660_0/09.jpg,28196170/28196170@N02_identity_1@4881733062_0/09.jpg,99039090/99039090@N00_identity_1@8302995687_0/09.jpg,"[388, 388, 987]"
24756372/24756372@N07_identity_16@5458055299_1/09.jpg,24756372/24756372@N07_identity_16@5458062745_4/09.jpg,27232078/27232078@N02_identity_0@2591828667_0/09.jpg,"[305, 305, 363]"
29427020/29427020@N00_identity_12@2219138853_1/09.jpg,29427020/29427020@N00_identity_12@2219143951_3/09.jpg,21268535/21268535@N00_identity_2@480753570_0/09.jpg,"[405, 405, 214]"
87652690/87652690@N00_identity_3@9269041122_0/09.jpg,87652690/87652690@N00_identity_3@11666009145_0/09.jpg,12247055/12247055@N00_identity_11@4229251684_0/09.jpg,"[822, 822, 70]"
28196170/28196170@N02_identity_1@6100658111_0/09.jpg,28196170/28196170@N02_identity_1@6098399256_0/09.jpg,21684843/21684843@N05_identity_13@4211823769_1/09.jpg,"[388, 388, 223]"
84905000/84905000@N00_identity_1@5682604111_0/09.jpg,84905000/84905000@N00_identity_1@5253483616_0/09.jpg,26536194/26536194@N03_identity_10@3860957734_1/09.jpg,"[783, 783, 349]"
64707145/64707145@N00_identity_8@3365975973_0/09.jpg,64707145/64707145@N00_identity_8@4310920359_1/09.jpg,73621375/73621375@N00_identity_0@3183776049_0/09.jpg,"[528, 528, 624]"
10700761/10700761@N08_identity_1@3925334392_1/09.jpg,10700761/10700761@N08_identity_1@6037215602_0/09.jpg,95333849/95333849@N00_identity_0@5530777961_0/09.jpg,"[26, 26, 922]"
14036428/14036428@N00_identity_0@7246712894_0/09.jpg,14036428/14036428@N00_identity_0@11449834375_0/09.jpg,24599800/24599800@N07_identity_2@2328469865_0/09.jpg,"[106, 106, 303]"
21444820/21444820@N02_identity_3@2643206663_0/09.jpg,21444820/21444820@N02_identity_3@2643183934_0/09.jpg,85033208/85033208@N00_identity_5@3546598712_0/09.jpg,"[219, 219, 788]"
87652690/87652690@N00_identity_3@142466422_1/09.jpg,87652690/87652690@N00_identity_3@7304521820_0/09.jpg,27406631/27406631@N05_identity_26@4611248858_0/09.jpg,"[822, 822, 369]"
28196170/28196170@N02_identity_0@4926477631_0/09.jpg,28196170/28196170@N02_identity_1@6101132150_0/09.jpg,79719715/79719715@N08_identity_12@10266137465_0/09.jpg,"[388, 388, 690]"
28196170/28196170@N02_identity_1@6099267820_0/09.jpg,28196170/28196170@N02_identity_1@6866402024_0/09.jpg,17905920/17905920@N00_identity_2@2092816029_0/09.jpg,"[388, 388, 168]"
98642193/98642193@N00_identity_2@355686319_0/09.jpg,98642193/98642193@N00_identity_2@2581874137_0/09.jpg,65514268/65514268@N00_identity_1@6353019345_1/09.jpg,"[978, 978, 540]"
76529721/76529721@N00_identity_2@3816464088_1/09.jpg,76529721/76529721@N00_identity_2@2160488512_1/09.jpg,29646243/29646243@N00_identity_2@351835043_0/09.jpg,"[649, 649, 407]"
73621375/73621375@N00_identity_0@17161663_0/09.jpg,73621375/73621375@N00_identity_0@4304810922_0/09.jpg,24589866/24589866@N04_identity_1@11625978234_0/09.jpg,"[624, 624, 302]"
77854799/77854799@N06_identity_0@13817281193_0/09.jpg,77854799/77854799@N06_identity_0@13817990335_0/09.jpg,64707145/64707145@N00_identity_8@3001354166_0/09.jpg,"[667, 667, 528]"
28196170/28196170@N02_identity_1@4882921456_0/09.jpg,28196170/28196170@N02_identity_1@4881733062_0/09.jpg,14103785/14103785@N00_identity_1@3422530000_3/09.jpg,"[388, 388, 108]"
96552496/96552496@N00_identity_1@783794445_0/09.jpg,96552496/96552496@N00_identity_1@787643589_2/09.jpg,16458183/16458183@N00_identity_0@6504021421_0/09.jpg,"[944, 944, 155]"
24756372/24756372@N07_identity_3@4972647418_1/09.jpg,24756372/24756372@N07_identity_3@8732580781_0/09.jpg,29789073/29789073@N00_identity_8@5581409162_1/09.jpg,"[305, 305, 409]"
67011297/67011297@N07_identity_2@8604102810_1/09.jpg,67011297/67011297@N07_identity_2@8105330465_1/09.jpg,99648519/99648519@N00_identity_0@1947981505_1/09.jpg,"[559, 559, 992]"
24133132/24133132@N04_identity_1@2321284732_0/09.jpg,24133132/24133132@N04_identity_1@2374333636_0/09.jpg,61843818/61843818@N00_identity_2@4674575456_0/09.jpg,"[287, 287, 492]"
14261684/14261684@N08_identity_0@6217553239_0/09.jpg,14261684/14261684@N08_identity_0@4311848654_0/09.jpg,27503801/27503801@N08_identity_23@2724657899_0/09.jpg,"[112, 112, 372]"
28196170/28196170@N02_identity_0@4879169327_0/09.jpg,28196170/28196170@N02_identity_1@5663611023_0/09.jpg,37996573467/37996573467@N01_identity_1@225773507_0/09.jpg,"[388, 388, 462]"
28196170/28196170@N02_identity_1@6232307626_0/09.jpg,28196170/28196170@N02_identity_1@6123888376_0/09.jpg,24369655/24369655@N00_identity_4@2141999258_2/09.jpg,"[388, 388, 296]"
31513185/31513185@N03_identity_0@3669031902_8/09.jpg,31513185/31513185@N03_identity_0@6015397983_0/09.jpg,87404555/87404555@N04_identity_0@11648889505_1/09.jpg,"[448, 448, 817]"
79704473/79704473@N00_identity_0@8498577647_0/09.jpg,79704473/79704473@N00_identity_0@6816789664_0/09.jpg,84153353/84153353@N00_identity_1@1836151765_0/09.jpg,"[689, 689, 771]"
28196170/28196170@N02_identity_1@4882173554_0/09.jpg,28196170/28196170@N02_identity_1@4881939005_0/09.jpg,14799472/14799472@N00_identity_1@872868257_0/09.jpg,"[388, 388, 128]"
28196170/28196170@N02_identity_1@8150135191_0/09.jpg,28196170/28196170@N02_identity_1@4878633615_0/09.jpg,95182859/95182859@N00_identity_7@34462427_0/09.jpg,"[388, 388, 921]"
28196170/28196170@N02_identity_0@5664719835_0/09.jpg,28196170/28196170@N02_identity_0@6103085960_0/09.jpg,98366307/98366307@N00_identity_0@4253179277_0/09.jpg,"[388, 388, 970]"
28196170/28196170@N02_identity_1@6099773139_0/09.jpg,28196170/28196170@N02_identity_1@6097565889_0/09.jpg,35034349172/35034349172@N01_identity_9@5293491669_1/09.jpg,"[388, 388, 452]"
28196170/28196170@N02_identity_0@5664577388_1/09.jpg,28196170/28196170@N02_identity_1@5664224638_0/09.jpg,14239007/14239007@N00_identity_15@5775004837_0/09.jpg,"[388, 388, 111]"
26395196/26395196@N00_identity_2@3282773177_1/09.jpg,26395196/26395196@N00_identity_2@203360175_0/09.jpg,27406631/27406631@N05_identity_26@11370818093_0/09.jpg,"[348, 348, 369]"
14564599/14564599@N00_identity_0@4352514491_2/09.jpg,14564599/14564599@N00_identity_0@4240713369_0/09.jpg,8482572/8482572@N07_identity_0@4128173868_1/09.jpg,"[121, 121, 781]"
16652278/16652278@N00_identity_2@511184336_0/09.jpg,16652278/16652278@N00_identity_2@2687894011_0/09.jpg,96949906/96949906@N00_identity_16@134740916_0/09.jpg,"[157, 157, 952]"
19777176/19777176@N00_identity_0@2498827820_0/09.jpg,19777176/19777176@N00_identity_0@3396534392_0/09.jpg,97504869/97504869@N00_identity_2@7672740424_1/09.jpg,"[190, 190, 962]"
28196170/28196170@N02_identity_0@6866437286_0/09.jpg,28196170/28196170@N02_identity_1@5054748522_0/09.jpg,99648519/99648519@N00_identity_0@1949437654_4/09.jpg,"[388, 388, 992]"
24133132/24133132@N04_identity_1@8019173074_0/09.jpg,24133132/24133132@N04_identity_1@2298897819_0/09.jpg,69706441/69706441@N03_identity_37@10902528076_5/09.jpg,"[287, 287, 589]"
11527908/11527908@N00_identity_0@29392321_1/09.jpg,11527908/11527908@N00_identity_0@3294515466_0/09.jpg,90779739/90779739@N03_identity_8@9531161811_0/09.jpg,"[48, 48, 862]"
79704473/79704473@N00_identity_0@6816789664_0/09.jpg,79704473/79704473@N00_identity_0@7173019411_0/09.jpg,25187164/25187164@N00_identity_2@3711208779_0/09.jpg,"[689, 689, 317]"
21444820/21444820@N02_identity_3@8622660121_0/09.jpg,21444820/21444820@N02_identity_3@2391938579_0/09.jpg,80909625/80909625@N00_identity_7@6956458690_3/09.jpg,"[219, 219, 714]"
26395196/26395196@N00_identity_2@4849638667_0/09.jpg,26395196/26395196@N00_identity_16@333374427_0/09.jpg,10992524/10992524@N00_identity_5@175180196_1/09.jpg,"[348, 348, 32]"
76529721/76529721@N00_identity_7@3806745150_3/09.jpg,76529721/76529721@N00_identity_2@3805904814_0/09.jpg,61277402/61277402@N00_identity_1@5887145600_0/09.jpg,"[649, 649, 485]"
31513185/31513185@N03_identity_0@4983064381_1/09.jpg,31513185/31513185@N03_identity_0@7231501456_1/09.jpg,65444847/65444847@N07_identity_17@7929282200_8/09.jpg,"[448, 448, 539]"
67011297/67011297@N07_identity_2@8468934965_1/09.jpg,67011297/67011297@N07_identity_2@7541154242_0/09.jpg,12999139/12999139@N00_identity_0@9694086424_0/09.jpg,"[559, 559, 88]"
24133132/24133132@N04_identity_1@2298912939_0/09.jpg,24133132/24133132@N04_identity_1@5228082661_0/09.jpg,93576750/93576750@N00_identity_17@2551118993_0/09.jpg,"[287, 287, 905]"
16652278/16652278@N00_identity_2@511184654_0/09.jpg,16652278/16652278@N00_identity_2@511182520_1/09.jpg,85772145/85772145@N00_identity_0@1075066_0/09.jpg,"[157, 157, 796]"
73621375/73621375@N00_identity_0@3042650683_0/09.jpg,73621375/73621375@N00_identity_0@5275152460_0/09.jpg,28209295/28209295@N00_identity_0@4566191775_0/09.jpg,"[624, 624, 389]"
87652690/87652690@N00_identity_3@4118719987_1/09.jpg,87652690/87652690@N00_identity_3@2430803250_0/09.jpg,83524683/83524683@N00_identity_5@5216004526_0/09.jpg,"[822, 822, 764]"
20522147/20522147@N00_identity_1@3652637773_0/09.jpg,20522147/20522147@N00_identity_1@3547497533_1/09.jpg,24324929/24324929@N07_identity_101@6371226151_0/09.jpg,"[198, 198, 291]"
62723174/62723174@N00_identity_0@7463626588_0/09.jpg,62723174/62723174@N00_identity_0@8161806805_0/09.jpg,25579206/25579206@N00_identity_4@3813873518_3/09.jpg,"[509, 509, 332]"
26395196/26395196@N00_identity_2@65712763_0/09.jpg,26395196/26395196@N00_identity_16@4216661138_2/09.jpg,9286726/9286726@N03_identity_1@1633540707_0/09.jpg,"[348, 348, 891]"
79704473/79704473@N00_identity_0@6545920671_0/09.jpg,79704473/79704473@N00_identity_0@8183051148_0/09.jpg,98106291/98106291@N00_identity_1@2155101690_0/09.jpg,"[689, 689, 965]"
79704473/79704473@N00_identity_0@8040525768_0/09.jpg,79704473/79704473@N00_identity_0@8374631729_0/09.jpg,29646243/29646243@N00_identity_2@314598760_1/09.jpg,"[689, 689, 407]"
87652690/87652690@N00_identity_3@13859033855_0/09.jpg,87652690/87652690@N00_identity_3@4306646929_0/09.jpg,16048448/16048448@N00_identity_23@8021346234_1/09.jpg,"[822, 822, 145]"
28196170/28196170@N02_identity_0@4879232676_1/09.jpg,28196170/28196170@N02_identity_1@4882531210_0/09.jpg,96551752/96551752@N00_identity_2@9054418278_1/09.jpg,"[388, 388, 943]"
91261431/91261431@N00_identity_0@2551340852_0/09.jpg,91261431/91261431@N00_identity_0@2112954726_3/09.jpg,83453884/83453884@N00_identity_1@5971564944_1/09.jpg,"[869, 869, 763]"
9860698/9860698@N03_identity_0@2207244179_0/09.jpg,9860698/9860698@N03_identity_0@2137269911_0/09.jpg,31109705/31109705@N00_identity_3@143874945_0/09.jpg,"[977, 977, 438]"
68117180/68117180@N00_identity_3@4302245959_0/09.jpg,68117180/68117180@N00_identity_3@6448854293_1/09.jpg,96552722/96552722@N00_identity_6@483403901_0/09.jpg,"[574, 574, 945]"
79704473/79704473@N00_identity_0@8315625523_0/09.jpg,79704473/79704473@N00_identity_0@6827266544_0/09.jpg,62235169/62235169@N00_identity_4@5333065017_0/09.jpg,"[689, 689, 500]"
21444820/21444820@N02_identity_3@8398131135_0/09.jpg,21444820/21444820@N02_identity_3@8420821236_0/09.jpg,27215664/27215664@N00_identity_1@2997850342_1/09.jpg,"[219, 219, 362]"
81295529/81295529@N00_identity_5@3326273006_1/09.jpg,81295529/81295529@N00_identity_3@8382458218_0/09.jpg,9558858/9558858@N02_identity_6@855270847_3/09.jpg,"[720, 720, 924]"
87652690/87652690@N00_identity_3@11676025645_1/09.jpg,87652690/87652690@N00_identity_3@13874862674_0/09.jpg,23413356/23413356@N00_identity_0@8443500551_1/09.jpg,"[822, 822, 268]"
16652278/16652278@N00_identity_2@5133240127_2/09.jpg,16652278/16652278@N00_identity_2@3493100365_0/09.jpg,64105875/64105875@N00_identity_3@2394094891_1/09.jpg,"[157, 157, 521]"
81295529/81295529@N00_identity_8@8238987005_0/09.jpg,81295529/81295529@N00_identity_3@6126690211_0/09.jpg,9839335/9839335@N04_identity_2@10450638914_0/09.jpg,"[720, 720, 971]"
21444820/21444820@N02_identity_3@8422207812_0/09.jpg,21444820/21444820@N02_identity_3@2976521261_0/09.jpg,19701161/19701161@N00_identity_14@3831290349_0/09.jpg,"[219, 219, 188]"
28196170/28196170@N02_identity_0@4927114824_0/09.jpg,28196170/28196170@N02_identity_1@6120947078_0/09.jpg,12078789/12078789@N00_identity_0@3026388241_0/09.jpg,"[388, 388, 65]"
21444820/21444820@N02_identity_3@8622660121_0/09.jpg,21444820/21444820@N02_identity_3@2660645007_0/09.jpg,90827594/90827594@N00_identity_26@10809188355_0/09.jpg,"[219, 219, 865]"
12999139/12999139@N00_identity_0@5366071899_0/09.jpg,12999139/12999139@N00_identity_0@5366519101_0/09.jpg,28845135/28845135@N06_identity_6@6072532874_0/09.jpg,"[88, 88, 394]"
